1,0.1482167320674573,0.12753647391826578
2,0.13871400859898791,0.1252558406576623
3,0.13706988050695562,0.12586333378255674
4,0.13762293077228113,0.12568788672696649
5,0.1378874256273782,0.12543842072070385
6,0.13792795958551635,0.12534992172954618
7,0.13788136973986878,0.12534278561761178
8,0.13783554459047043,0.12535483894257696
9,0.13781793983382315,0.12536016669794664
10,0.13781685946569183,0.12535668773122505
11,0.1378186316609819,0.12534999438469774
12,0.13781851735001743,0.12534372005009722
13,0.13781703643244622,0.12533853897743083
14,0.13781559705991636,0.12533396359000343
15,0.1378148685335487,0.12532955230174694
16,0.13781488396653477,0.12532516745899636
17,0.13781549275900273,0.12532083391167717
18,0.13781659342553443,0.12531659597984635
19,0.13781815679212134,0.12531247008353558
20,0.1378201832075086,0.12530845223947923
21,0.13782267266781367,0.12530453369810451
22,0.137825618128565,0.12530070801261411
23,0.13782900888204014,0.12529697128574768
24,0.1378328340713243,0.12529332060421508
25,0.13783708386029012,0.1252897530866289
26,0.13784174924149095,0.1252862657160866
27,0.13784682163648002,0.12528285547028606
28,0.1378522927068965,0.12527951943158608
29,0.1378581543353948,0.12527625481426202
30,0.137864398652407,0.12527305894990917
31,0.13787101804832302,0.12526992926930236
32,0.13787800516674661,0.12526686329251868
33,0.1378853528909112,0.1252638586247543
34,0.13789305433111732,0.12526091295352562
35,0.13790110281470122,0.1252580240454271
36,0.13790949187747353,0.12525518974244418
37,0.13791821525564674,0.12525240795825202
38,0.1379272668779394,0.1252496766747362
39,0.13793664085790078,0.12524699393875555
40,0.13794633148654337,0.12524435785909566
41,0.13795633322530879,0.12524176660357142
42,0.13796664069934653,0.1252392183962624
43,0.1379772486910781,0.1252367115148753
44,0.13798815213402385,0.12523424428822927
45,0.13799934610687653,0.12523181509385808
46,0.1380108258278085,0.12522942235572154
47,0.13802258664900008,0.12522706454201932
48,0.13803462405137656,0.12522474016310095
49,0.13804693363954162,0.12522244776946617
50,0.13805951113689585,0.12522018594984988
51,0.1380723523809306,0.12521795332938732
52,0.13808545331868566,0.12521574856785367
53,0.13809881000236277,0.12521357035797495
54,0.13811241858508527,0.1252114174238043
55,0.13812627531679586,0.12520928851916113
56,0.138140376540284,0.12520718242612855
57,0.13815471868733586,0.12520509795360535
58,0.13816929827499985,0.12520303393591012
59,0.1381841119019599,0.1252009892314332
60,0.13819915624501117,0.12519896272133396
61,0.138214428055632,0.12519695330828098
62,0.13822992415664515,0.1251949599152314
63,0.1382456414389643,0.12519298148424762
64,0.1382615768584194,0.1251910169753487
65,0.13827772743265684,0.12518906536539423
66,0.13829409023810843,0.12518712564699788
67,0.13831066240702614,0.12518519682746942
68,0.13832744112457682,0.12518327792778222
